UserID,SessionID,TitleID,Title,Genres,IsSeries,Season,EpisodeNumber,FullContentDurationSeconds,WatchStart,WatchEnd,WatchDurationSeconds,EventType,Device,Country,Rating
U0078,U0078_S001,T0195,Animation Title 195,Animation,False,,,7620,2025-04-21 00:52:08,2025-04-21 02:39:19,6431,partial,Smart TV,US,4.8
U0078,U0078_S001,T0024,Documentary Title 24,Documentary|Sci-Fi,True,5,4,2460,2025-04-21 02:43:18,2025-04-21 02:58:06,888,partial,Tablet,MX,3.3
U0078,U0078_S001,T0270,Romance Title 270,Romance|Comedy,True,2,4,3060,2025-04-21 03:06:35,2025-04-21 03:14:16,461,partial,Game Console,IN,4.1
U0078,U0078_S002,T0227,Action Title 227,Action|Drama,False,,,5460,2025-07-31 00:04:10,2025-07-31 01:21:26,4636,partial,Tablet,BR,5.0
U0078,U0078_S003,T0018,Horror Title 18,Horror,False,,,5700,2025-02-23 05:38:02,2025-02-23 06:25:39,2857,partial,Web,US,
U0079,U0079_S001,T0022,Drama Title 22,Drama,True,1,12,2460,2025-04-20 10:49:37,2025-04-20 11:19:24,1787,partial,Game Console,CA,4.0
U0080,U0080_S001,T0199,Drama Title 199,Drama,True,1,1,1080,2025-04-23 23:01:57,2025-04-23 23:09:20,443,partial,Game Console,US,4.5
U0080,U0080_S001,T0011,Drama Title 11,Drama,True,4,11,1800,2025-04-23 23:15:22,2025-04-23 23:44:35,1753,complete,Tablet,US,
U0080,U0080_S002,T0209,Action Title 209,Action,False,,,4800,2025-06-04 06:55:53,2025-06-04 08:01:17,3924,partial,Web,UK,4.8
U0080,U0080_S002,T0234,Comedy Title 234,Comedy,True,1,7,1380,2025-06-04 08:04:33,2025-06-04 08:05:48,75,partial,Game Console,JP,3.3
U0080,U0080_S003,T0240,Documentary Title 240,Documentary|Family,False,,,6840,2025-03-17 23:10:02,2025-03-18 00:18:42,4120,partial,Tablet,CA,
U0080,U0080_S003,T0247,Action Title 247,Action,False,,,6240,2025-03-18 00:25:58,2025-03-18 00:37:23,685,partial,Tablet,IN,
U0081,U0081_S001,T0037,Horror Title 37,Horror,False,,,6600,2025-04-05 21:30:33,2025-04-05 22:26:50,3377,partial,Web,IN,
U0081,U0081_S001,T0269,Horror Title 269,Horror,False,,,5460,2025-04-05 22:30:11,2025-04-05 23:51:23,4872,partial,Tablet,DE,5.0
U0081,U0081_S001,T0075,Action Title 75,Action,True,1,10,2340,2025-04-05 23:54:33,2025-04-06 00:31:30,2217,complete,Tablet,UK,4.6
U0081,U0081_S001,T0057,Horror Title 57,Horror,False,,,7680,2025-04-06 00:34:29,2025-04-06 00:53:07,1118,partial,Tablet,US,
U0081,U0081_S002,T0064,Drama Title 64,Drama,True,1,12,2580,2025-07-23 03:54:09,2025-07-23 04:13:11,1142,partial,Smart TV,JP,2.8
U0081,U0081_S002,T0168,Animation Title 168,Animation,True,2,1,1620,2025-07-23 04:19:58,2025-07-23 04:43:04,1386,partial,Mobile,US,4.5
U0081,U0081_S002,T0245,Romance Title 245,Romance,True,2,1,1560,2025-07-23 04:44:50,2025-07-23 04:46:08,78,partial,Smart TV,US,2.7
U0082,U0082_S001,T0130,Comedy Title 130,Comedy,True,1,12,2880,2025-03-22 14:29:37,2025-03-22 14:53:14,1417,partial,Tablet,IN,
U0082,U0082_S001,T0200,Horror Title 200,Horror,False,,,5640,2025-03-22 15:01:10,2025-03-22 16:00:52,3582,partial,Mobile,MX,3.0
U0082,U0082_S002,T0293,Horror Title 293,Horror,True,1,11,2040,2025-05-20 20:03:00,2025-05-20 20:21:55,1135,partial,Game Console,FR,
U0083,U0083_S001,T0079,Horror Title 79,Horror,False,,,6600,2025-03-28 07:44:32,2025-03-28 09:04:12,4780,partial,Smart TV,MX,
U0083,U0083_S002,T0014,Horror Title 14,Horror,True,2,10,1260,2025-04-05 21:33:39,2025-04-05 21:50:50,1031,partial,Smart TV,US,
U0083,U0083_S002,T0117,Sci-Fi Title 117,Sci-Fi,True,2,8,1980,2025-04-05 21:58:09,2025-04-05 22:20:03,1314,partial,Smart TV,IN,
U0083,U0083_S003,T0076,Romance Title 76,Romance|Action,True,1,6,1620,2025-03-06 21:56:07,2025-03-06 22:18:47,1360,partial,Web,BR,3.9
U0084,U0084_S001,T0241,Sci-Fi Title 241,Sci-Fi|Romance,False,,,8280,2025-06-22 19:13:25,2025-06-22 20:35:23,4918,partial,Tablet,IN,
U0084,U0084_S002,T0101,Romance Title 101,Romance,False,,,7260,2025-08-06 22:15:44,2025-08-06 22:45:48,1804,partial,Game Console,JP,
U0084,U0084_S002,T0195,Animation Title 195,Animation,False,,,7620,2025-08-06 22:48:18,2025-08-07 00:28:50,6032,partial,Game Console,US,3.6
U0085,U0085_S001,T0125,Comedy Title 125,Comedy,False,,,6240,2025-04-14 17:34:13,2025-04-14 18:33:53,3580,partial,Game Console,IN,
U0085,U0085_S002,T0089,Comedy Title 89,Comedy,False,,,6420,2025-07-11 14:12:07,2025-07-11 15:22:15,4208,partial,Tablet,JP,
U0085,U0085_S002,T0274,Comedy Title 274,Comedy,False,,,6600,2025-07-11 15:23:43,2025-07-11 16:42:38,4735,partial,Mobile,US,
U0085,U0085_S002,T0026,Action Title 26,Action|Romance,False,,,7800,2025-07-11 16:49:41,2025-07-11 18:06:47,4626,partial,Smart TV,IN,4.3
U0085,U0085_S003,T0232,Thriller Title 232,Thriller,True,2,4,1800,2025-07-30 09:59:37,2025-07-30 10:23:34,1437,partial,Tablet,US,4.2
U0085,U0085_S004,T0022,Drama Title 22,Drama,True,2,5,2460,2025-07-22 07:11:15,2025-07-22 07:49:25,2290,complete,Smart TV,IN,
U0086,U0086_S001,T0145,Documentary Title 145,Documentary,False,,,7440,2025-03-15 14:38:55,2025-03-15 15:29:51,3056,partial,Tablet,MX,
U0086,U0086_S002,T0094,Family Title 94,Family,True,3,11,2340,2025-03-31 17:56:42,2025-03-31 18:20:18,1416,partial,Smart TV,JP,
U0086,U0086_S002,T0027,Sci-Fi Title 27,Sci-Fi,True,1,9,2040,2025-03-31 18:21:43,2025-03-31 18:33:54,731,partial,Tablet,BR,
U0086,U0086_S002,T0176,Comedy Title 176,Comedy,True,2,11,2400,2025-03-31 18:36:20,2025-03-31 18:56:09,1189,partial,Mobile,MX,
U0086,U0086_S003,T0240,Documentary Title 240,Documentary|Family,False,,,6840,2025-04-29 06:26:41,2025-04-29 08:14:58,6497,complete,Game Console,IN,
U0087,U0087_S001,T0224,Family Title 224,Family|Animation,True,1,10,2340,2025-04-23 19:20:54,2025-04-23 19:48:01,1627,partial,Smart TV,UK,
U0087,U0087_S002,T0150,Comedy Title 150,Comedy,True,1,10,1920,2025-05-11 20:47:31,2025-05-11 21:14:31,1620,partial,Tablet,BR,
U0088,U0088_S001,T0049,Romance Title 49,Romance|Horror,True,2,9,2760,2025-02-12 08:16:01,2025-02-12 08:50:07,2046,partial,Mobile,FR,
U0088,U0088_S002,T0271,Action Title 271,Action,True,2,11,1320,2025-05-06 19:30:20,2025-05-06 19:38:36,496,partial,Mobile,MX,3.4
U0088,U0088_S003,T0079,Horror Title 79,Horror,False,,,6600,2025-07-13 09:38:51,2025-07-13 11:12:21,5610,partial,Game Console,US,2.5
U0089,U0089_S001,T0036,Documentary Title 36,Documentary|Comedy,True,1,4,2340,2025-05-04 08:17:46,2025-05-04 08:33:30,944,partial,Tablet,MX,
U0089,U0089_S002,T0164,Sci-Fi Title 164,Sci-Fi,False,,,6480,2025-06-25 17:27:13,2025-06-25 18:57:17,5404,partial,Smart TV,UK,3.0
U0090,U0090_S001,T0200,Horror Title 200,Horror,False,,,5640,2025-05-22 11:00:53,2025-05-22 12:04:24,3811,partial,Web,US,
U0090,U0090_S001,T0269,Horror Title 269,Horror,False,,,5460,2025-05-22 12:07:13,2025-05-22 12:20:37,804,partial,Mobile,IN,3.8
U0090,U0090_S002,T0140,Romance Title 140,Romance|Family,True,1,1,1800,2025-04-08 06:30:31,2025-04-08 06:59:54,1763,complete,Mobile,US,
U0090,U0090_S003,T0074,Documentary Title 74,Documentary|Horror,True,2,12,1740,2025-05-24 09:30:05,2025-05-24 09:50:56,1251,partial,Game Console,FR,
U0091,U0091_S001,T0144,Thriller Title 144,Thriller|Sci-Fi,True,1,5,1800,2025-03-28 10:36:23,2025-03-28 10:40:52,269,partial,Tablet,US,
U0091,U0091_S002,T0245,Romance Title 245,Romance,True,1,11,1560,2025-08-08 03:17:01,2025-08-08 03:32:56,955,partial,Web,US,4.5
U0091,U0091_S002,T0121,Drama Title 121,Drama,True,1,1,2580,2025-08-08 03:40:44,2025-08-08 04:11:25,1841,partial,Web,US,
U0091,U0091_S003,T0207,Documentary Title 207,Documentary,True,1,9,2880,2025-05-25 14:37:35,2025-05-25 14:56:57,1162,partial,Web,US,
U0091,U0091_S003,T0255,Comedy Title 255,Comedy,False,,,5820,2025-05-25 14:59:45,2025-05-25 15:15:56,971,partial,Tablet,JP,
U0091,U0091_S004,T0037,Horror Title 37,Horror,False,,,6600,2025-08-02 15:02:08,2025-08-02 15:59:42,3454,partial,Smart TV,UK,
U0091,U0091_S004,T0005,Action Title 5,Action|Comedy,True,1,7,1860,2025-08-02 16:04:03,2025-08-02 16:24:08,1205,partial,Mobile,MX,4.4
U0091,U0091_S004,T0183,Comedy Title 183,Comedy,False,,,6540,2025-08-02 16:29:53,2025-08-02 17:44:20,4467,partial,Tablet,CA,
U0091,U0091_S004,T0020,Thriller Title 20,Thriller,False,,,5940,2025-08-02 17:46:51,2025-08-02 19:18:49,5518,complete,Web,US,5.0
U0092,U0092_S001,T0135,Action Title 135,Action,True,3,3,2100,2025-06-13 23:22:51,2025-06-13 23:45:30,1359,partial,Mobile,IN,
U0092,U0092_S002,T0222,Drama Title 222,Drama,True,1,2,1680,2025-05-07 04:57:55,2025-05-07 05:23:44,1549,complete,Mobile,UK,
U0092,U0092_S002,T0096,Documentary Title 96,Documentary,True,1,8,1800,2025-05-07 05:30:22,2025-05-07 05:56:16,1554,partial,Web,MX,
U0092,U0092_S003,T0060,Animation Title 60,Animation,False,,,7980,2025-07-21 05:59:57,2025-07-21 08:06:01,7564,complete,Web,AU,
U0092,U0092_S003,T0014,Horror Title 14,Horror,True,2,1,1260,2025-07-21 08:09:17,2025-07-21 08:16:27,430,partial,Mobile,BR,4.2
U0092,U0092_S003,T0102,Horror Title 102,Horror,False,,,6720,2025-07-21 08:22:39,2025-07-21 09:40:52,4693,partial,Game Console,US,
U0092,U0092_S004,T0137,Animation Title 137,Animation,True,1,2,2700,2025-04-15 10:49:07,2025-04-15 11:23:44,2077,partial,Mobile,BR,2.9
U0093,U0093_S001,T0299,Horror Title 299,Horror|Drama,True,4,8,1800,2025-02-12 02:47:49,2025-02-12 03:03:44,955,partial,Smart TV,IN,
U0093,U0093_S002,T0261,Sci-Fi Title 261,Sci-Fi,True,2,7,2220,2025-03-03 05:17:22,2025-03-03 05:50:44,2002,complete,Smart TV,FR,5.0
U0093,U0093_S003,T0207,Documentary Title 207,Documentary,True,1,11,2880,2025-06-14 20:54:56,2025-06-14 21:09:13,857,partial,Game Console,AU,
U0093,U0093_S004,T0145,Documentary Title 145,Documentary,False,,,7440,2025-08-03 06:00:30,2025-08-03 07:21:47,4877,partial,Tablet,JP,
U0093,U0093_S004,T0072,Sci-Fi Title 72,Sci-Fi,False,,,4260,2025-08-03 07:24:38,2025-08-03 08:18:27,3229,partial,Mobile,DE,
U0094,U0094_S001,T0074,Documentary Title 74,Documentary|Horror,True,1,2,1740,2025-06-27 19:41:05,2025-06-27 20:07:31,1586,complete,Smart TV,CA,
U0094,U0094_S002,T0074,Documentary Title 74,Documentary|Horror,True,2,12,1740,2025-02-19 01:39:41,2025-02-19 01:59:57,1216,partial,Mobile,IN,3.4
U0094,U0094_S002,T0005,Action Title 5,Action|Comedy,True,3,6,1860,2025-02-19 02:08:15,2025-02-19 02:36:04,1669,partial,Game Console,IN,
U0094,U0094_S003,T0146,Sci-Fi Title 146,Sci-Fi,False,,,8340,2025-04-25 14:04:01,2025-04-25 16:08:48,7487,partial,Web,BR,
U0094,U0094_S003,T0251,Drama Title 251,Drama,False,,,6180,2025-04-25 16:14:30,2025-04-25 16:52:06,2256,partial,Game Console,MX,
U0094,U0094_S004,T0168,Animation Title 168,Animation,True,3,7,1620,2025-06-27 16:53:44,2025-06-27 17:00:31,407,partial,Game Console,IN,
U0095,U0095_S001,T0192,Documentary Title 192,Documentary,True,2,11,3180,2025-04-12 06:28:30,2025-04-12 07:11:51,2601,partial,Game Console,IN,
U0095,U0095_S001,T0119,Horror Title 119,Horror,False,,,6300,2025-04-12 07:13:26,2025-04-12 07:19:30,364,partial,Smart TV,IN,
U0095,U0095_S002,T0105,Romance Title 105,Romance,False,,,7200,2025-06-14 00:20:15,2025-06-14 01:18:31,3496,partial,Game Console,AU,
U0096,U0096_S001,T0257,Horror Title 257,Horror,True,1,9,1380,2025-04-23 03:41:43,2025-04-23 03:49:45,482,partial,Web,MX,
U0096,U0096_S002,T0129,Family Title 129,Family,True,1,6,1980,2025-07-31 19:34:42,2025-07-31 19:47:19,757,partial,Web,US,2.3
U0096,U0096_S002,T0270,Romance Title 270,Romance|Comedy,True,4,6,3060,2025-07-31 19:49:59,2025-07-31 20:24:54,2095,partial,Web,MX,
U0097,U0097_S001,T0216,Action Title 216,Action|Romance,False,,,6780,2025-06-08 12:08:46,2025-06-08 12:50:41,2515,partial,Tablet,BR,5.0
U0097,U0097_S001,T0192,Documentary Title 192,Documentary,True,2,11,3180,2025-06-08 12:58:21,2025-06-08 13:50:41,3140,complete,Game Console,UK,4.9
U0097,U0097_S001,T0020,Thriller Title 20,Thriller,False,,,5940,2025-06-08 13:56:27,2025-06-08 15:30:24,5637,complete,Web,US,
U0097,U0097_S002,T0001,Comedy Title 1,Comedy,False,,,7320,2025-08-08 12:55:30,2025-08-08 14:39:26,6236,partial,Tablet,UK,
U0097,U0097_S002,T0297,Comedy Title 297,Comedy,True,3,7,2580,2025-08-08 14:49:09,2025-08-08 15:00:09,660,partial,Game Console,MX,5.0
U0097,U0097_S002,T0064,Drama Title 64,Drama,True,1,2,2580,2025-08-08 15:09:59,2025-08-08 15:51:54,2515,complete,Game Console,MX,
U0097,U0097_S003,T0054,Thriller Title 54,Thriller|Sci-Fi,False,,,7020,2025-07-04 17:13:27,2025-07-04 18:00:36,2829,partial,Mobile,UK,
U0097,U0097_S003,T0034,Animation Title 34,Animation|Family,False,,,6960,2025-07-04 18:01:40,2025-07-04 19:17:31,4551,partial,Game Console,DE,
U0097,U0097_S004,T0152,Thriller Title 152,Thriller,False,,,6600,2025-07-21 01:21:39,2025-07-21 02:58:21,5802,partial,Mobile,IN,
U0097,U0097_S005,T0141,Family Title 141,Family|Documentary,True,2,4,2520,2025-07-02 18:33:45,2025-07-02 19:11:43,2278,complete,Smart TV,US,
U0098,U0098_S001,T0218,Thriller Title 218,Thriller|Drama,True,3,3,2880,2025-05-23 15:24:49,2025-05-23 15:58:37,2028,partial,Smart TV,FR,4.7
U0099,U0099_S001,T0111,Horror Title 111,Horror,False,,,5820,2025-03-21 21:30:25,2025-03-21 22:05:43,2118,partial,Tablet,MX,
U0099,U0099_S001,T0211,Documentary Title 211,Documentary,True,1,10,2160,2025-03-21 22:12:03,2025-03-21 22:30:53,1130,partial,Mobile,MX,
U0099,U0099_S002,T0262,Comedy Title 262,Comedy|Romance,False,,,3720,2025-07-10 12:23:54,2025-07-10 13:05:51,2517,partial,Smart TV,MX,3.8
U0099,U0099_S002,T0046,Comedy Title 46,Comedy|Romance,False,,,7500,2025-07-10 13:15:44,2025-07-10 15:04:30,6526,partial,Smart TV,MX,
U0100,U0100_S001,T0212,Romance Title 212,Romance,True,1,12,2160,2025-04-27 20:08:41,2025-04-27 20:23:14,873,partial,Smart TV,IN,4.5
U0100,U0100_S001,T0038,Romance Title 38,Romance,True,3,7,1980,2025-04-27 20:31:31,2025-04-27 21:02:42,1871,complete,Game Console,BR,
U0100,U0100_S001,T0031,Sci-Fi Title 31,Sci-Fi,True,2,6,2100,2025-04-27 21:09:09,2025-04-27 21:42:40,2011,complete,Mobile,US,
U0100,U0100_S002,T0065,Thriller Title 65,Thriller,False,,,7200,2025-03-24 13:52:00,2025-03-24 15:24:04,5524,partial,Smart TV,US,
U0100,U0100_S003,T0054,Thriller Title 54,Thriller|Sci-Fi,False,,,7020,2025-08-06 15:19:52,2025-08-06 16:44:40,5088,partial,Mobile,UK,2.8
U0100,U0100_S003,T0105,Romance Title 105,Romance,False,,,7200,2025-08-06 16:46:33,2025-08-06 17:33:03,2790,partial,Web,DE,
U0100,U0100_S004,T0101,Romance Title 101,Romance,False,,,7260,2025-07-01 00:55:25,2025-07-01 02:17:36,4931,partial,Web,MX,
U0100,U0100_S005,T0185,Sci-Fi Title 185,Sci-Fi,True,2,5,1200,2025-07-01 02:11:53,2025-07-01 02:18:26,393,partial,Game Console,US,
U0101,U0101_S001,T0151,Thriller Title 151,Thriller,True,5,4,2100,2025-05-17 04:59:17,2025-05-17 05:18:50,1173,partial,Web,MX,3.6
U0101,U0101_S001,T0144,Thriller Title 144,Thriller|Sci-Fi,True,1,6,1800,2025-05-17 05:27:21,2025-05-17 05:49:40,1339,partial,Tablet,US,5.0
U0101,U0101_S001,T0216,Action Title 216,Action|Romance,False,,,6780,2025-05-17 05:55:31,2025-05-17 07:10:03,4472,partial,Mobile,BR,
U0101,U0101_S002,T0264,Action Title 264,Action,False,,,4860,2025-06-29 21:16:52,2025-06-29 21:37:02,1210,partial,Smart TV,US,
U0101,U0101_S002,T0117,Sci-Fi Title 117,Sci-Fi,True,2,12,1980,2025-06-29 21:46:37,2025-06-29 22:17:14,1837,complete,Tablet,US,
U0101,U0101_S002,T0121,Drama Title 121,Drama,True,1,10,2580,2025-06-29 22:18:39,2025-06-29 22:53:13,2074,partial,Tablet,DE,4.4
U0101,U0101_S003,T0273,Comedy Title 273,Comedy,False,,,5520,2025-03-01 04:54:14,2025-03-01 06:06:55,4361,partial,Web,DE,
U0101,U0101_S003,T0154,Sci-Fi Title 154,Sci-Fi,True,1,8,1740,2025-03-01 06:16:34,2025-03-01 06:37:54,1280,partial,Mobile,MX,
U0101,U0101_S003,T0227,Action Title 227,Action|Drama,False,,,5460,2025-03-01 06:42:06,2025-03-01 07:09:43,1657,partial,Smart TV,IN,
U0101,U0101_S003,T0220,Horror Title 220,Horror,True,4,7,1440,2025-03-01 07:17:01,2025-03-01 07:39:22,1341,complete,Tablet,JP,
U0102,U0102_S001,T0290,Romance Title 290,Romance,False,,,6120,2025-07-24 08:30:26,2025-07-24 09:07:42,2236,partial,Game Console,US,
U0102,U0102_S001,T0284,Comedy Title 284,Comedy,False,,,8100,2025-07-24 09:14:37,2025-07-24 10:28:32,4435,partial,Smart TV,MX,
U0102,U0102_S001,T0006,Horror Title 6,Horror,True,1,7,1680,2025-07-24 10:31:09,2025-07-24 10:46:22,913,partial,Web,US,2.9
U0102,U0102_S001,T0180,Documentary Title 180,Documentary,True,1,9,2100,2025-07-24 10:55:06,2025-07-24 11:23:23,1697,partial,Mobile,US,
U0102,U0102_S002,T0069,Comedy Title 69,Comedy,True,1,3,1620,2025-03-17 08:42:19,2025-03-17 08:55:01,762,partial,Game Console,DE,3.4
U0102,U0102_S002,T0098,Family Title 98,Family,True,5,11,2340,2025-03-17 08:57:21,2025-03-17 09:29:28,1927,partial,Smart TV,MX,4.7
U0102,U0102_S003,T0236,Thriller Title 236,Thriller,True,1,6,1260,2025-07-15 15:45:04,2025-07-15 15:55:41,637,partial,Smart TV,FR,
U0102,U0102_S004,T0034,Animation Title 34,Animation|Family,False,,,6960,2025-05-01 11:43:47,2025-05-01 12:58:47,4500,partial,Tablet,US,
U0102,U0102_S004,T0179,Documentary Title 179,Documentary,True,2,10,1680,2025-05-01 13:02:34,2025-05-01 13:11:06,512,partial,Smart TV,UK,
U0102,U0102_S004,T0013,Thriller Title 13,Thriller|Romance,False,,,6840,2025-05-01 13:21:00,2025-05-01 13:44:52,1432,partial,Mobile,US,
U0103,U0103_S001,T0270,Romance Title 270,Romance|Comedy,True,4,9,3060,2025-06-15 06:37:13,2025-06-15 07:19:52,2559,partial,Mobile,IN,3.1
U0103,U0103_S001,T0089,Comedy Title 89,Comedy,False,,,6420,2025-06-15 07:22:37,2025-06-15 08:45:15,4958,partial,Smart TV,IN,
U0103,U0103_S002,T0059,Action Title 59,Action,False,,,4380,2025-05-18 18:01:27,2025-05-18 18:27:48,1581,partial,Tablet,MX,4.7
U0104,U0104_S001,T0040,Family Title 40,Family,True,1,11,1860,2025-07-16 09:23:50,2025-07-16 09:47:53,1443,partial,Game Console,UK,
U0104,U0104_S001,T0153,Comedy Title 153,Comedy,True,2,2,1800,2025-07-16 09:51:22,2025-07-16 10:19:59,1717,complete,Game Console,US,
U0104,U0104_S001,T0083,Family Title 83,Family,False,,,5460,2025-07-16 10:25:32,2025-07-16 11:26:59,3687,partial,Tablet,US,4.6
U0104,U0104_S002,T0258,Thriller Title 258,Thriller,True,3,2,2280,2025-03-12 07:37:06,2025-03-12 07:47:40,634,partial,Web,DE,
U0104,U0104_S003,T0015,Family Title 15,Family,False,,,6840,2025-07-23 10:07:48,2025-07-23 11:44:45,5817,partial,Mobile,DE,
U0104,U0104_S003,T0180,Documentary Title 180,Documentary,True,1,10,2100,2025-07-23 11:50:48,2025-07-23 12:16:08,1520,partial,Web,US,3.7
U0104,U0104_S003,T0195,Animation Title 195,Animation,False,,,7620,2025-07-23 12:21:06,2025-07-23 13:10:05,2939,partial,Tablet,MX,4.6
U0105,U0105_S001,T0144,Thriller Title 144,Thriller|Sci-Fi,True,1,3,1800,2025-02-12 01:52:34,2025-02-12 01:58:26,352,partial,Web,DE,5.0
U0105,U0105_S001,T0023,Action Title 23,Action,True,1,4,2220,2025-02-12 02:02:46,2025-02-12 02:36:02,1996,partial,Tablet,BR,
U0105,U0105_S001,T0012,Comedy Title 12,Comedy,True,1,12,2820,2025-02-12 02:44:18,2025-02-12 03:18:51,2073,partial,Game Console,MX,
U0105,U0105_S002,T0034,Animation Title 34,Animation|Family,False,,,6960,2025-07-08 12:20:39,2025-07-08 13:42:43,4924,partial,Game Console,FR,
U0105,U0105_S003,T0248,Romance Title 248,Romance,True,1,10,1620,2025-04-07 08:36:40,2025-04-07 08:53:03,983,partial,Web,US,
U0106,U0106_S001,T0064,Drama Title 64,Drama,True,1,10,2580,2025-08-05 22:36:44,2025-08-05 23:07:04,1820,partial,Web,BR,3.6
U0106,U0106_S001,T0209,Action Title 209,Action,False,,,4800,2025-08-05 23:09:15,2025-08-06 00:12:45,3810,partial,Mobile,US,
U0106,U0106_S001,T0183,Comedy Title 183,Comedy,False,,,6540,2025-08-06 00:22:03,2025-08-06 01:53:52,5509,partial,Game Console,US,4.9
U0106,U0106_S002,T0075,Action Title 75,Action,True,1,6,2340,2025-06-06 06:54:05,2025-06-06 07:18:51,1486,partial,Mobile,FR,4.3
U0106,U0106_S003,T0129,Family Title 129,Family,True,3,4,1980,2025-05-10 10:43:34,2025-05-10 11:08:58,1524,partial,Web,MX,3.3
U0106,U0106_S004,T0108,Action Title 108,Action,True,2,2,1800,2025-07-15 16:38:17,2025-07-15 16:40:03,106,partial,Tablet,IN,
U0106,U0106_S005,T0150,Comedy Title 150,Comedy,True,1,4,1920,2025-05-20 19:04:47,2025-05-20 19:08:56,249,partial,Game Console,US,
U0106,U0106_S006,T0292,Animation Title 292,Animation,True,1,6,2400,2025-06-30 06:11:04,2025-06-30 06:23:33,749,partial,Tablet,MX,
U0106,U0106_S006,T0116,Action Title 116,Action,True,3,11,2400,2025-06-30 06:33:15,2025-06-30 06:56:49,1414,partial,Mobile,MX,
U0107,U0107_S001,T0071,Family Title 71,Family,False,,,7320,2025-05-13 01:07:07,2025-05-13 03:07:51,7244,complete,Mobile,MX,
U0108,U0108_S001,T0116,Action Title 116,Action,True,3,2,2400,2025-07-21 06:38:27,2025-07-21 07:17:53,2366,complete,Smart TV,IN,
U0108,U0108_S001,T0039,Family Title 39,Family|Sci-Fi,True,1,6,1860,2025-07-21 07:22:42,2025-07-21 07:43:38,1256,partial,Game Console,UK,
U0108,U0108_S001,T0214,Documentary Title 214,Documentary|Family,True,1,8,2220,2025-07-21 07:46:10,2025-07-21 08:08:33,1343,partial,Game Console,BR,
U0108,U0108_S002,T0016,Drama Title 16,Drama,True,4,4,2460,2025-06-10 17:11:55,2025-06-10 17:44:49,1974,partial,Mobile,DE,2.9
U0108,U0108_S002,T0193,Action Title 193,Action,True,1,2,1380,2025-06-10 17:49:39,2025-06-10 18:00:19,640,partial,Tablet,MX,
U0108,U0108_S003,T0085,Sci-Fi Title 85,Sci-Fi,True,3,11,1260,2025-05-03 20:12:02,2025-05-03 20:13:40,98,partial,Game Console,US,
U0108,U0108_S004,T0006,Horror Title 6,Horror,True,1,4,1680,2025-04-04 20:20:43,2025-04-04 20:47:06,1583,complete,Mobile,IN,
U0108,U0108_S004,T0198,Horror Title 198,Horror|Comedy,False,,,5880,2025-04-04 20:51:28,2025-04-04 22:08:49,4641,partial,Smart TV,UK,3.8
U0109,U0109_S001,T0152,Thriller Title 152,Thriller,False,,,6600,2025-04-21 05:40:20,2025-04-21 07:28:07,6467,complete,Web,MX,4.7
U0109,U0109_S002,T0288,Drama Title 288,Drama|Documentary,True,1,12,1560,2025-07-29 20:10:51,2025-07-29 20:27:32,1001,partial,Game Console,US,
U0109,U0109_S002,T0133,Comedy Title 133,Comedy,False,,,5220,2025-07-29 20:32:07,2025-07-29 21:55:44,5017,complete,Web,UK,3.3
U0109,U0109_S002,T0089,Comedy Title 89,Comedy,False,,,6420,2025-07-29 22:02:01,2025-07-29 23:46:42,6281,complete,Tablet,DE,4.7
U0109,U0109_S002,T0031,Sci-Fi Title 31,Sci-Fi,True,3,4,2100,2025-07-29 23:51:22,2025-07-30 00:17:06,1544,partial,Smart TV,IN,
U0110,U0110_S001,T0175,Documentary Title 175,Documentary|Thriller,True,1,4,2340,2025-06-03 22:44:43,2025-06-03 23:09:11,1468,partial,Game Console,AU,
U0110,U0110_S001,T0071,Family Title 71,Family,False,,,7320,2025-06-03 23:17:16,2025-06-04 00:50:10,5574,partial,Web,IN,
U0110,U0110_S002,T0258,Thriller Title 258,Thriller,True,3,9,2280,2025-03-31 15:49:48,2025-03-31 16:09:56,1208,partial,Web,UK,4.4
U0110,U0110_S003,T0100,Horror Title 100,Horror,True,1,11,2100,2025-02-27 06:56:20,2025-02-27 07:23:51,1651,partial,Mobile,DE,3.9
U0110,U0110_S003,T0206,Thriller Title 206,Thriller,True,2,12,1920,2025-02-27 07:28:52,2025-02-27 07:33:48,296,partial,Web,JP,3.0
U0111,U0111_S001,T0268,Drama Title 268,Drama,True,1,11,1620,2025-07-16 13:15:51,2025-07-16 13:29:45,834,partial,Tablet,US,2.9
U0111,U0111_S001,T0297,Comedy Title 297,Comedy,True,1,8,2580,2025-07-16 13:30:46,2025-07-16 13:47:31,1005,partial,Web,US,
U0111,U0111_S001,T0002,Drama Title 2,Drama|Sci-Fi,True,3,6,2700,2025-07-16 13:53:31,2025-07-16 14:27:41,2050,partial,Tablet,BR,
U0111,U0111_S002,T0101,Romance Title 101,Romance,False,,,7260,2025-06-17 20:34:50,2025-06-17 21:59:11,5061,partial,Tablet,FR,
U0111,U0111_S002,T0104,Comedy Title 104,Comedy|Family,False,,,8760,2025-06-17 22:03:49,2025-06-17 23:15:17,4288,partial,Mobile,US,
U0111,U0111_S002,T0229,Comedy Title 229,Comedy,True,3,3,2400,2025-06-17 23:19:45,2025-06-17 23:31:25,700,partial,Smart TV,MX,3.3
